StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location,District
z6cb,Banpo Korean BBQ,Korean,4.6,43,hong kong,"G/F, Kingsfield Centre, 18 Shell Street, North Point,",North Point
o6td,Dim One (North Point),Dim Sum ,3.2,49,hong kong,"Shop 24G, 2/F, Fu Lee Loy Mansion, 9-27 King Wah Road, Fortress Hill,",Fortress Hill
w9iy,Good Taste (Tin Hau),Cantonese,4.9,225,hong kong,"G/F, Hoi Hing Building, 5-7 Mercury Street, Tin Hau, Causeway Bay,",Tin Hau
nrf7,Chillies-Chill,Chinese,4.7,13,hong kong,"Shop 8, G/F, Kam Tao Building, 6 Whitfield Road, Causeway Bay,",Causeway Bay
v4bu,LoCome Pancakes (Tin Hau),Beijing,4.6,175,hong kong,"Portion B, Shop A2, G/F, Fai Hon Building, 15-17 Ngan Mok Street, Tin Hau,",Tin Hau
w2lp,Prisma Coffee,Coffee,5.0,37,hong kong,"Shop 11, G/F, Kam Tao Building, 3A Watson Road, Fortress Hill,",Fortress Hill
v7qi,Fratelli Di Tegila,Italian,3.8,187,hong kong,"Habib's, Shop 7, G/F, Lee King Mansion, 83 Electric Road, Tin Hau, Causeway Bay,",Tin Hau
w5za,Yat Gor Restaurant,Hong Kong,4.9,369,hong kong,"Room 1,21/F, Fullagar Industrial Building, Aberdeen Centre,",Aberdeen
ywvd,Baka Burger,Burgers,4.9,209,hong kong,"G/F, 27 Mercury Street, Tin Hau,",Tin Hau
mcc1,La Mian Xiao Long Bao,Shanghainese,4.9,237,hong kong,"G/F, 17 Tsing Fung Street, Tin Hau,",Tin Hau
m6yz,Dining Place (Aberdeen),Cha Chaan Teng,4.9,1832,hong kong,"Shop 7A, G/F, Siu Kwan Mansion, 120 Old Main Street, Aberdeen,",Aberdeen
kro5,80's Cafe,Hong Kong,4.9,196,hong kong,"Shop CF7, Cooked Food Centre, 2/F, Aberdeen Municipal Services Building, 203 Aberdeen Main Road, Aberdeen,",Aberdeen
v7cw,Shu Family Private Kitchen,Sichuan,4.8,432,hong kong,"Shop C, G/F, Mayson Garden Building, 2A-2E Wing Hing Street, Tin Hau, Causeway Bay,",Tin Hau
v2az,Teppanyaki Deli's,Japanese,4.6,261,hong kong,"Shop 6, G/F, Siu Kwan Mansion, 120 Old Main Street, Aberdeen,",Aberdeen
di1q,Kai (Wong Chuk Hang),Poke Bowl ,5.0,181,hong kong,"Unit C, 14/F, Derrick Industrial Building, 49 Wong Chuk Hang Road, Wong Chuk Hang,",Wong Chuk Hang
fzox,Tasty Congee & Noodles,Congee,4.9,825,hong kong,"G/F, 19 Tung Sing Road, Aberdeen,",Aberdeen
z12f,Machiya (Tin Hau),Japanese,4.9,16,hong kong,"Shop A, G/F, San Ho Building, 17 Mercury Street, Tin Hau,",Tin Hau
urbr,Sticks & Fire,Western,4.8,111,hong kong,"Shop 6-7, G/F, The Consonance, 23 Jupiter Street, Fortress Hill,",Fortress Hill
wm9n,Cock N Rice (Tin Hau),Hainan chicken,4.9,489,hong kong,"G/F, 23 Ngan Mok Street, Tin Hau,",Tin Hau
y6ht,Habib's (Tin Hau),Kebab,4.7,354,hong kong,"Shop 7, G/F, Lee King Mansion, 83 Electric Road, Tin Hau, Causeway Bay,",Tin Hau
qw6z,Angus Cafe,Cha Chaan Teng,4.9,1467,hong kong,"Shop 1 and 2, G/F, Victor Court, 14-28 Wang On Road, Fortress Hill, North Point,",North Point
e2dh,Shun King Cart Noodle,Cart Noodles,2.5,22,hong kong,"Shop D1, G/F, Merlin Garden, 160 Electric Road, North Point,",North Point
e57s,Party Time (North Point),Hong Kong,4.8,26,hong kong,"Shop 24H, 2/F, Fu Lee Loy Mansion, 9-27 King Wah Road, Fortress Hill,",Fortress Hill
x1ql,Sun Shine Noodle (Aberdeen),Cart Noodles,4.9,1259,hong kong,"Shop C, G/F, 31 Tung Sing Road, Aberdeen,",Aberdeen
uc2t,Tak Kee Roasted Meat Restaurant (Aberdeen),Chinese,4.6,47,hong kong,"G/F, 13 Tung Sing Road, Aberdeen,",Aberdeen
e97i,Cafe Simplify,Cha Chaan Teng,4.8,165,hong kong,"Shop C, G/F, Seabright Plaza, 9-23 Shell Street, Fortress Hill,",Fortress Hill
cdci,Gingko House (Yau Ma Tei),International,3.0,10,hong kong,"Shop 20, 1/F, Alhambra Building, 385 Nathan Road, Yau Ma Tei,",Yau Ma Tei
henu,Sichuan Tianfu Restaurant [Extended Delivery],Sichuan,4.9,27,hong kong,"G/F, Tsing Fung Building, 10-12 Tsing Fung Street, Tin Hau,",Tin Hau
s0ms,Pho Saigon,Pho,4.9,704,hong kong,"G/F, 14 Wun Sha Street, Tai Hang,",Tai Hang
kde1,COMEBUY (Electric Road),Bubble Tea,4.9,35,hong kong,"Shops 3 & 20, G/F, Golden Court, 30 Electric Road, Tin Hau,",Tin Hau
v0ls,Six Garden Restauant,Cha Chaan Teng,4.8,341,hong kong,"Shop 2, G/F, Diva, No. 133 Electric Road, North Point, Hong Kong,",North Point
n8lm,Chor Bazare Indian Cuisine (Tai Hang),Indian,4.1,106,hong kong,"No. 14, New Village Street, Tai Hang,",Tai Hang
v0dt,Peace,Western,4.8,319,hong kong,"G/F, Sun Fat Mansion, 140-146A Tung Lo Wan Road, Tai Hang,",Tai Hang
p8zb,Home Town Dumpling (Tin Hau),Chinese,4.4,739,hong kong,"Shop A, G/F, Fook Wah Mansion, 2-4 Tsing Fung Street, Tin Hau, Causeway Bay,",Tin Hau
v9ad,Father of Pizza (Jordan),Pizza,4.2,283,hong kong,"Shop 7A, G/F, Honour House, 375-381 Nathan Rd, Yau Ma Tei,",Yau Ma Tei
s3nq,Fat Kee (Tin Hau),Chiu Chow,4.1,519,hong kong,"G/F, Southward Mansion, 3A Lau Li Street, Tin Hau, Causeway Bay,",Tin Hau
c9bf,Myanmar Thai Palace,Thai,4.7,776,hong kong,"Shop 5, LG/F, Comfort Centre, 108 Old Main Street, Aberdeen,",Aberdeen
v7ep,Jinhuang Shanxi Knife Noodles,Chinese,4.7,433,hong kong,"G/F, 21 Electric Road, Tin Hau, Causeway Bay,",Tin Hau
tjxo,Dim Sum Lau,Chinese,4.8,302,hong kong,"G/F, South View Building, 13 Lau Li Street, Tin Hau, Causeway Bay,",Tin Hau
ynqb,IHOP - International House of Pancakes (Wong Chuk Hang),American,4.1,51,hong kong,"Flat D, 7/F, Derrick Industrial Building, 49-51 Wong Chuk Hang Road, Wong Chuk Hang,",Wong Chuk Hang
q05a,Sun Kwong BBQ,Siu Mei,5.0,10,hong kong,"Shop A, G/F, 96 Electric Road, North Point,",North Point
d9gc,Jolly Tasty,International,4.9,85,hong kong,"Room 1201, 12/F, Sungib Industrial Centre, 53 Wong Chuk Hang Road, Wong Chuk Hang,",Wong Chuk Hang
frj6,Man Shing Restaurant,Cha Chaan Teng,5.0,93,hong kong,"G/F, Chung Min Mansion, 16 Wun Sha Street, Tai Hang,",Tai Hang
v5ig,Veggie Spinner,International,4.9,198,hong kong,"G/F, Sun Fat Mansion, 144 Tung Lo Wan Road, Tai Hang,",Tai Hang
q28o,Sugidama (Aberdeen Centre),Sushi,4.8,65,hong kong,"Shop 1, G/F, Site 2, Aberdeen Centre, 7-11 Nam Ning Street, Aberdeen,",Aberdeen
div2,Golden Chuan Soup,Rice Noodles,3.8,18,hong kong,"Shop 17, G/F, Golden Court, 8 Yacht Street, Tin Hau,",Tin Hau
rnw5,AL Kebabi (Jordan),Kebab,4.6,34,hong kong,"Shop 7A, G/F, Honour House, 375-381 Nathan Road, Yau Ma Tei,",Yau Ma Tei
v6jp,Jannat Indian Restaurant,Curry,4.8,59,hong kong,"G/F, 58 Tung Lo Wan Road, Tai Hang,",Tai Hang
cvit,Pololi (Wong Chuk Hang),Poke Bowl ,4.8,457,hong kong,"Shop C, 14/F, Derrick Industrial Building, 49-51 Wong Chuk Hang Road, Wong Chuk Hang,",Wong Chuk Hang
yi4g,Tak Fuk Lau (North Point),Hong Kong,3.6,37,hong kong,"2/F, Merlin Garden, 160 Electric Road, North Point,",North Point
z7tr,GDB Bakery (Aberdeen),Hong Kong,4.9,136,hong kong,"G/F, 132 Aberdeen Main Road, Aberdeen,",Aberdeen
pjvo,Farmchap,Western,5.0,20,hong kong,"Shop 2, G/F, Po Wing Building, 6-16 Shell Street, North Point,",North Point
w3mp,Number,Hong Kong,4.1,375,hong kong,"Room D, 2/F, Kingley Industrial Building, 33-35 Yip Kan Street, Wong Chuk Hang,",Wong Chuk Hang
uaeq,Dim Chill (Cyberport),Hong Kong,4.0,24,hong kong,"Shop 403, Level 4, The Arcade, 100 Cyberport Road, Pok Fu Lam,",Pok Fu Lam
v6vo,King's Noodle,Japanese,4.3,62,hong kong,"Shop 754, 7/F, Fortune Metropolis, 6-10 Metropolis Drive, Hung Hom,",Hung Hom
mrvs,Mirror Burger (Fortress Hill),Burgers,5.0,102,hong kong,"Shop I, G/F, Po Wing Building, 1A Merlin Street, Fortress Hill, North Point,",North Point
ig2v,Sushi Takumi,Sushi,4.9,207,hong kong,"Shop 10, 1/F, Site 4, Aberdeen Centre, 13-23 Nam Ning Street, Aberdeen,",Aberdeen
v9km,Pak Lam Cafe (Lai Tak Tsuen),Cha Chaan Teng,4.2,199,hong kong,"Shop 28 & 28A, G/F, Block 5, Lai Tak Plaza, Lai Tak Tsuen, Tai Hang, Hong Kong,",Tai Hang
y8hk,Insanity,Western,4.8,172,hong kong,"Shop 2, G/F, M Place, 54 Wong Chuk Hang Road, Wong Chuk Hang,",Wong Chuk Hang
v9kh,Sun Yung Kei Seafood Restaurant,Hong Kong,4.4,556,hong kong,"G/F, Fu Yue Court, 88 Shek Pai Wan Road, Tin Wan, Aberdeen,",Aberdeen
ctya,Mr. Chicken Hainanese Chicken,Thai,4.9,32,hong kong,"G/F, 142 Aberdeen Main Road, Aberdeen,",Aberdeen
w3dt,Chiu Fat Kee,Hong Kong,4.8,1333,hong kong,"G/F, 3 Tung Sing Road, Aberdeen,",Aberdeen
beg5,Bento Ting,Pasta,4.9,284,hong kong,"Shop 3A, G/F, Kam Heung Building, 128 Aberdeen Main Road, Aberdeen,",Aberdeen
q7es,Dragon Paradise,Shanghainese,4.8,1623,hong kong,"Shop C, G/F, Hip Sing Mansion, 58-62 Old Main Street, Aberdeen,",Aberdeen
v0if,Paleo Taste (Tin Hau),Indian,4.6,247,hong kong,"Shop D2, G/F, Po Wing Building, 6-16 Shell Street, Fortress Hill,",Fortress Hill
v9jw,Wing's Catering (Aberdeen),Hong Kong,4.8,2163,hong kong,"Shop 1-2, G/F, Hip Sing Mansion, 58-62 Old Main Street, Aberdeen,",Aberdeen
oqg8,lulu BAOBAO,Chinese,4.8,25,hong kong,"Shop 102, 1/F of Metro South Tower 2, 43 Wong Chuk Hang Road, Wong Chuk Hang,",Wong Chuk Hang
v8if,Dai Kee,HK Dessert,4.8,65,hong kong,"Shop 33, G/F, Abba Commercial Building, 223 Aberdeen Main Road, Aberdeen,",Aberdeen
h4br,Sea East Restaurant (Aberdeen),Hong Kong,4.9,149,hong kong,"Shop C&E, G/F, Veng Hing Building, 152-156 Aberdeen Main Road, Aberdeen,",Aberdeen
x5uq,Chung's House (Cyberport),Chinese,4.9,264,hong kong,"Shop 102, 1/F, The Arcade Cyberport, 100 Cyberport Road, Cyberport, Pok Fu Lam,",Pok Fu Lam
i10g,Deli-Daily (Wong Chuk Hang),Hong Kong,3.2,28,hong kong,"Flat D, 1/F, Block 1, Kingley Industrial Building, 35 Yip Kan Street, Wong Chuk Hang,",Wong Chuk Hang
iccj,C-Food Tribe,Hong Kong,4.7,135,hong kong,"Factory B (Front Portion), G/F, Block 1, Kingley Industrial Building, 35 Yip Kan Street, Wong Chuk Hang,",Wong Chuk Hang
qea2,Yau Hei Restaurant,Cha Chaan Teng,4.7,124,hong kong,"G/F, 4 Wu Pak Street, Aberdeen,",Aberdeen
v9jl,Tak Hing Roast Restaurant,Cha Chaan Teng,4.8,1335,hong kong,"G/F, 5 Tung Sing Road, Aberdeen,",Aberdeen
worh,SoupDay + (Cyberport),Hong Kong,4.1,178,hong kong,"Shop 403, Level 4, The Arcade, 100 Cyberport Road, Pok Fu Lam,",Pok Fu Lam
u38i,Wing Li Restaurant,Cha Chaan Teng,4.4,11,hong kong,"G/F, 63 Shek Pai Wan Road, Aberdeen,",Aberdeen
edzm,Fûhn To Go + (Cyberport),Hong Kong,2.9,29,hong kong,"Shop 403, Level 4, The Arcade, 100 Cyberport Road, Pok Fu Lam,",Pok Fu Lam
qugk,The Opera Coffee,Coffee,5.0,92,hong kong,"Shop G1B, G/F, Po Wing Building, 6-16 Shell Street, Fortress Hill,",Fortress Hill
u4od,Gyuugoku Stone Grill Steak (Nathan Road),Steak,4.9,111,hong kong,"Ground Floor, 464 Nathan Road, Yau Ma Tei,",Yau Ma Tei
zur6,Hot Spot (North Point),Dim Sum ,4.7,20,hong kong,"2/F, Merlin Garden, 160 Electric Road, Fortress Hill, North Point,",North Point
oyyl,PizzaExpress (Wong Chuk Hang),Pizza,4.9,597,hong kong,"Shop G03, G/F, One Island South, 2 Heung Yip Road, Wong Chuk Hang,",Wong Chuk Hang
rlno,Gustoso Burger,Burgers,4.9,1022,hong kong,"Shop A2, G/F, South View Garden, 80 Shek Pai Wan Road, Tin Wan, Aberdeen,",Aberdeen
w1bl,Kwan Shing Dumplings,Dumpling,4.9,827,hong kong,"G/F, Sze Hei Building, 90 Shek Pai Wan Road, Tin Wan, Aberdeen,",Aberdeen
v4sz,Keto Hut (Tin Hau),Western,4.5,274,hong kong,"London Kebeb House, Shop D2, G/F, Po Wing Building, 6-16 Shell Street, Fortress Hill,",Fortress Hill
